"text","spam"
"Subject: re : pending approval for ibuyit request for wincenty ( vince )  kaminski : eva : remedy 412144  vince ,  welcome to ibuyit , enron ' s integrated procurement through payment solution .  your ibuyit security form has been processed . here is your ibuyit  eprocurement logon information :  user id : po 0503778  password : your date of birth ( format : yyyymmdd - - 19670120 for january 20 ,  1967 )  important : when you first log on to ibuyit eprocurement , you will be prompted  to change your password . you may use the same password you enter when logging  on to other sap - related applications , e . g . , ehronline . should you select a  new password , your password in other sap - related applications will  automatically reset . you only need one password for your sap user id ( pid ) .  ready to launch ibuyit eprocurement ? access it from the ibuyit portal :  for step - by - step documentation on ibuyit eprocurement , click here :  for help , call the isc call center at 713 - 345 - 4727 .  if you have any question regarding this request , please contact sap security .  thanks !  from : raul davila / enron @ enronxgate on 04 / 19 / 2001 06 : 02 pm  to : sap security @ enron  cc :  subject : re : pending approval for ibuyit request for wincenty ( vince )  kaminski : eva : remedy 412144  approved  - - - - - original message - - - - -  from : tow , eva on behalf of sap security  sent : thursday , april 19 , 2001 5 : 39 pm  to : davila , raul  cc : vkamins @ enron . com ; crenshaw , shirley  subject : re : pending approval for ibuyit request for wincenty ( vince )  kaminski : eva : remedy 412144  raul ,  raul ,  vince kaminiski is requesting acces to the technical view for catalog along  with the ibuyit approval role . this is pending your approval . please send  your response to sap security .  thanks !  shirley crenshaw @ ect  04 / 19 / 2001 03 : 01 pm  to : sapsecurity @ enron . com  cc : vince j kaminski / hou / ect @ ect  subject : ibuyit form  attached please find the completed form for vince kaminski , managing  director , research group .  he will be approving all purchases for cost center 107043 .  >  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 04 / 19 / 2001  02 : 58 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : debbie skinner / enron @ enronxgate on 04 / 19 / 2001 02 : 52 pm  to : shirley crenshaw / houston / eott @ eott , shirley crenshaw / hou / ect @ ect  cc :  subject : ibuyit form  hi shirley  there were two shirleys , so sending to both  >  isc help desk",0
"Subject: re : brazil  fyi . this is a deal i ' ve been helping them value correctly .  here remi is , ostensibly the head of trading in brazil , and he doesn ' t even  know what a digital option is . scary !  grant .  - - - - - - - - - - - - - - - - - - - - - - forwarded by grant masson / hou / ect on 03 / 30 / 2000 10 : 23  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  remi collonges @ enron _ development  03 / 29 / 2000 07 : 53 am  to : grant masson / hou / ect @ ect  cc :  subject : re : odebrecht / ita deal  thanks for taking the time to look at this transaction . i ' m currently trying  to understand what a digital option is , but besides this i can say you ' ve got  it right .  remi",0
"Subject: re : tiger team - wharton participants  i lied a little - 2 people from the bottom of the list did submit resumes - i  got discouraged and didn ' t check everyone .  michele nezi marvin  manager  enron broadband services  ( 713 ) 853 - 6848  michele nezi marvin  01 / 10 / 01 06 : 18 pm  to : kristin gandy / na / enron @ enron  cc : jeffrey a shankman / hou / ect @ ect , vince j kaminski / hou / ect @ ect  subject : re : tiger team - wharton participants  are these students first or second years ? if they are first years , we did  not have a single one submit a resume for the summer associate position .  michele nezi marvin  manager  enron broadband services  ( 713 ) 853 - 6848  kristin gandy @ enron  01 / 03 / 01 10 : 17 am  to : jeffrey a shankman / hou / ect @ ect , william keeney / hou / ect @ ect , catherine  clark / hou / ect @ ect , rajesh chettiar / enron _ development @ enron _ development , tom  dutta / hou / ect @ ect , jayshree desai / hou / ect @ ect , colin jackson / enron  communications @ enron communications , laura howenstine / enron  communications @ enron communications , michele nezi marvin / enron  communications @ enron communications , jennifer fraser / hou / ect @ ect , natalie  halich / enron communications @ enron communications , ranabir  dutt / corp / enron @ enron , teresa dyar / na / enron @ enron , jeff golden / hou / ees @ ees ,  charles ward / corp / enron @ enron , sarah wesner / corp / enron @ enron , li  sun / na / enron @ enron , gillian johnson / na / enron @ enron , lisa  connolly / na / enron @ enron , michael j popkin / na / enron @ enron , kevin  mcgowan / corp / enron @ enron , evan betzer / enron communications @ enron  communications , jebong lee / enron communications @ enron communications , chu chu  wang / corp / enron @ enron , brad hitch / eu / enron @ enron , betsy bassis / enron  communications @ enron communications , matthew goering / hou / ect @ ect , claude  tellis / enron @ enronxgate  cc :  subject : tiger team - wharton participants  attached below is a list of individuals that will be participating in the  tiger team event at enron in houston on the 18 th of january . keep these  people in mind when it comes time to pick candidates to interview for the  spring . call if you have any questions and i am still looking for wharton  alum who would like to attend the dinner at churrasco ' s that same evening .  thank you ,  kristin  - - - - - - - - - - - - - - - - - - - - - - forwarded by kristin gandy / na / enron on 01 / 03 / 2001  10 : 14 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  melinda mccarty  01 / 03 / 2001 09 : 43 am  to : kristin gandy / na / enron @ enron  cc :  subject : tiger team - wharton participants  vincent chen  nicholas levitt  deepa mallik  jack rejtman  heather thorne  donna piazze  kim whitsel  tulika bhalla  jaideep singh  edson otani  joshua leventhal  pat henahan  gustavo palazzi  clay degiacinto  steve lessar  ram vittal  omar bassel  jason cummins  dennis feerick",0
"Subject: miscellaneous items  vince :  here are several items that you need to know about .  1 . paul johnson said that monday night would be fine for the dinner with  spyros .  2 . lucy deathridge from risk called and needed your presentation for the  boston conference by this evening in order to have copies made . i told  her  you were in meetings and had been very busy , i did not know whether your  presentation was ready or not . we can have 500 copies made from the  copy center and overnight them to her next week , but you won ' t be here on  the 9 th to do this . do you have any suggestions ?  3 . i have been trying to schedule a meeting that mike roberts called about  regarding e - online . he said to schedule it for friday at 11 : 30 am . i  called  mark palmer and he knew nothing about the meeting , but said he would  be here at 11 : 30 am . however , i have been unable to reach dan diamond .  mike said that you might have his cell phone ?  thanks !  shirley",0
"Subject: risk desk , issue # 1  hello - - listen , wanted to make sure you received a copy of our newest  publication last week , the risk desk . because of the size of the files we  sent out , quite a few bounced back because some corp firewalls halt emails  over a certain size . anyhow , if you didn ' t receive the issue , hit the reply  button and type "" resend risk desk . "" responce so far has been great for those  of you that received the free copy - - we think you ' ll agree that it ' s soon to  become the leading "" must read "" publication on market , credit , price and  operational risk management in the energy space .  also , just a reminder , the charter price for a one year subscription ( $ 199 )  ends soon . let us know .  john sodergreen  editor - in - chief  scudder publishing group , llc  ph : 410 / 923 - 0688  fax : 410 / 923 - 0667  johns @ scudderpublishing . com  the desk , the risk desk , power executive  the bandwidth desk , energy ebusiness",0
"Subject: re : 1997 risk paper on pricing of electricity derivatives  bernard ,  yes , i can read a dvi file . you can also cc  my home address : vkaminski @ aol . com . i shall  try to send you an answer to your question on weekend .  vince  "" murphy , bernard "" on 03 / 01 / 2001 09 : 18 : 58 am  to : "" ' vince . j . kaminski @ enron . com ' ""  cc :  subject : re : 1997 risk paper on pricing of electricity derivatives  vince ,  i can send you a scientific word dvi file ( at the weekend ) if you can read  scientific word files ? the dissertation hasn ' t been reviewed by les or the  external yet - although its been at forc for 2 months . i think that the  empirical chapter is probably the one which would be of most relevance to  both our company ' s businesses - although i ultimately didn ' t have the time  to ' explicitly ' price the jump risk - premium which i conjectured is possibly  implicit in the prices of exchange - traded electricity futures - options -  rather i developed an implicit estimation procedure which will enable a  rough assessment ( with a little bit of further work , but not too much ) be  made of the price of jump risk in wholesale power markets .  in other words , i assumed spot jump - risk to be undiversifiable , and  essentially devoted 2 theoretical chapters to :  1 ) proving that a jump - diffusion trading model is "" incomplete "" ( synthesising  the securities markets framework with martingale representation theory ) -  note that i did not assume that markets could be dynamically completed with  ' term structure ' securities as in the hjm w / jumps papers of shirakawa and  das and ;  2 ) deriving an explicit risk - adjustment process for ' implementing ' the price  of jump - risk using a jump - diffusion marginal indirect utility of wealth  process ( ie . a jump - augmented production economy approach in the spirit of  cir , bates , ahn whereas in the latter the driftless forward supposition  means that i have to capture mean - reversion via the futures volatility  function , and jumps are less easy to calibrate . any suggestions ?  regards  bernard  - - - - - original message - - - - -  from : vince . j . kaminski @ enron . com [ mailto : vince . j . kaminski @ enron . com ]  sent : 01 march 2001 14 : 54  to : murphy , bernard  cc : shirley . crenshaw @ enron . com ; vince . j . kaminski @ enron . com  subject : re : 1997 risk paper on pricing of electricity derivatives  bernard ,  i am forwarding your message to my assistant and she will mail you a  reprint .  i would be glad to take a look at your dissertation . is it available as a  publication , working paper ?  vince  "" murphy , bernard "" on 03 / 01 / 2001 02 : 17 : 39 am  to : "" ' vince . j . kaminski @ enron . com ' ""  cc :  subject : 1997 risk paper on pricing of electricity derivatives  hello vince ,  my name is bernard murphy - i received your e - mail address from les  clewlow ,  who was my phd supervisor at the financia options research centre at  warwick  business school . i ' ve just finished my phd on electricity price jump  diffusions : a theoretical and empirical study in incomplete markets -  hence my interest in electricity price modelling and derivative pricing . i  was looking to get hold of a copy of your 1997 paper , which has recently  come to my attention :  "" the challenge of pricing & risk - managing electricity derivatives "" , the us  power market , risk publications , pp . 149 - 171 .  and les suggested that i contact you directly ( les is travelling at present  and doesn ' t have an electronic copy available ) to request an e - copy .  incidentally , i am lecturer in finance / financial mathematics at  university  of limerick ( ireland ) and have taken a year out to work for caminus uk ,  where i am working on introducing and developing a markets - based approach  ( spark - spread ) to real asset valuations in the uk power industry .  thanks in advancve  bernard murphy",0
"Subject: enron ' s new weather system , courtesy the research dept .  v  last night , i tested our new system for real - time surveillance and messaging  of the weather , and it delivers the data to desktops throughout the building  more than 6 1 / 2 minutes before the national weather service updates their  webpages . our current technology was web - scraping these pages via ftp , then  parsing into a database . the impact of these 6 1 / 2 minutes for the hourly  power traders is enormous - the weather stations upload their data around 53  minutes after the hour , and we can now receive them within 2 minutes later .  we can now re - estimate our nonlinear stack model before the top of the hour ,  when hourly power trading begins . otherwise , we would not have model results  until around 15 minutes after the hour . notably , hourly power trading is , for  all intents and purposes , concluded by then ( they trade for 10 - 15 minutes and  manage the scheduling for the next 30 or so miutes ) . so , effectively , we may  now be one * hour * ahead of where we were just a few days ago , in terms of  information . people are very excited up here , from the cto on down - thanks  for letting it happen .  c",0
"Subject: research group accountant  hi dawn :  the research group has moved around so much that we do not know  who to contact for accounting issues . we need to reverse some money  back to one of the groups we are supporting , but do not know who to contact .  do you have a clue ?  we are also still using an sap corp . co # and rc # because we do not  know where to go to get the new ena # ' s .  if you could help in this we would really appreciate it .  thanks !  shirley crenshaw",0
"Subject: var for cob lst aug 2000  hi ,  i have run the var for cob lst aug 2000 . a summary of the results is as  follows :  i have also attached the model .  again the prices for cocoa beans and gold have not been updated since the  26 th july . the gamma positions for the metals have been  added to check the effect on the var . the change was small :  delta var - $ 4 , 899 , 196  delta / gamma var - $ 4 , 780 , 797  this is not a live daily feed as andreas mannually created the file for me  today so that we could do this check .  regards  kirstee",0
"Subject: understanding risk and return of an insurance portfolio  hi vince ,  i am enclosing a report on my thoughts about risk and return behaviour of an  insurance portfolio . your input on this will be very helpful .  i have given vasant a copy of this report and am working with him towards  improving this . in the mean time , i happened to mention this idea in a  meeting with david porter , per sekse , brad blesie and david hoog and there  seems to be some interest in understanding how this works . in fact , david  hoog subsequently reviewed this with me and suggested some changes . those  changes have been included in this report .  the idea here is simple and just a starting point . while it provides a broad  picture on how risk and return will behave at portfolio level , i am hoping  to be able to relax some of the assumptions to get more realistic picture in  near future .  looking forward to your input ,  sincerely ,  amitava",0
"Subject: aga for 6 / 16 / 00 is predicted at 82  i will keep runing my aga model ( the molecule model ) for awhile . for the last  two weeks the numbers that came out from the model are in the lucky side .  see the following table .  the following figures shows the overall fit .  zimin",0
"Subject: confirmation of meeting  vince : thanks for introducing me as a speaker at the power 2000 conference .  as per our conversation , please find enclosed my resume .  i will come to your office at 1 : 30 pm , friday , may 12 , 2000 . please let me  know if the dress code is casual or formal .  thanks again for taking the time to talk to me regarding opportunities at  enron .  >  sanjeev k khanna , m . sc . , p . eng .  director , quantitative risk management  pg & e energy trading  1100 louisina street , # 1000  houston , tx 77094  email : sanjeev . khanna @ et . pge . com  tel : ( 713 ) 371 6647 , pager 800 - 526 - 4095 , cell ( 281 ) 302 - 8468  pg & e energy trading and any other company referenced herein which uses the  pg & e name or logo are not the same company as pacific gas and electric  company , the california utility . these companies are not regulated by the  california public utilities commission , and customers do not have to buy  products from these companies in order to continue to receive quality  regulated services from the utility .  - . doc",0
"Subject: re krishnarao , pinnamaneni v review  i made a mistake and put comments for another person into krishnar ' s prc .  please make sure that you ignore it if i can ' t get it fixed . below is what i  intended to put in . my apologies .  i will get my assistant to get it deleted and put this information in on  monday . it won ' t let me do it now . i guess it does not pay to leave 30 or  40 reviews to the last day . paula : please fix this for me and let vince know  either that it is fixed or cannot be fixed .  innovation / entrapraneurship  no basis  communicating goal setting  no basis  team work / communication  excellent . very easy to work with and get along with .  business instincts  excellent . krishnar is consistent in asking to help out and asking what more  he could do to help us out .  analystical technical  excellent . krishnar has a very strong grasp of what we are doing and how it  should be done .  overall  excellent . my interactions with krishnar have been limited but positive .  krishnar is always positive with a positive attitude to get the job done .  strengths :  very strong analytical skills with a desire to add value .  areas for improvements  i don ' t understand krisnar ' s role ( is leading all research people on our  floor or just some ) well and have had limited interaction with him . { all has  been positive when it has ocurred } this suggests that krishnar might spend  more time define what his people are doing and getting feedback about their  performance , and developing the project scope better .",0
"Subject: re : the research lunch  i would be very willing to make a presentation to you . this coming thursday  unfortunately , i have a sick day scheduled ( babies will do this kind of thing  to you ) and will not come into the office .  would it be more practical to make the presentation to a select group of a  few ( possibly ) interested individuals ? this might give us more shceduling  flexibility and would also seem more appropriate , knowing that what i have is  a set of suggestions for development and no earth - shuttering , live product .  please let me know if this accomodates your needs ,  yannis  joseph hrgovcic  03 / 29 / 2000 09 : 35 am  to : yannis tzamouranis / hou / ect @ ect  cc :  subject : re : the research lunch  yannis ,  shirley will know the room in which the lunch is scheduled . let her know  what audio - visual materials you ' ll need . keep in mind that the research group  is now about 40 people , some of whom will be watching the presentation on  video from portland and from london . the best platform would be to get a  pc - video or pc - screen link - up , so that everyone , including people watching  remotely , can see your computer ' s monitor on a big screen .  the itinerary for the lunch is that we meet at 11 : 30 and eat lunch and trade  news for the first 30 - 45 minutes , and then at 12 : 00 or 12 : 30 at the latest ,  we have a presentation . we try to wrap up by 1 : 00 , so that what we discussed  yesterday should make for a very good presentation in pretty much every way .  from my experience , the audio - visual people need at least an hour advance  warning to get the screens linked up . let me know if you need any help in  getting you and jenny the things you need .  joe  - - - - - - - - - - - - - - - - - - - - - - forwarded by joseph hrgovcic / hou / ect on 03 / 29 / 2000  09 : 26 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  vince j kaminski  03 / 29 / 2000 09 : 31 am  to : yannis tzamouranis / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , joseph hrgovcic / hou / ect @ ect , shirley  crenshaw / hou / ect @ ect  subject : re : is this data of interest to any of you ?  yannis ,  it makes a lot of sense to get this info .  also , you are welcome to make a presentation to the group this thursday at  lunch .  please , call shirley crenshaw ( x 3 - 5290 ) to coordinate and order sandwich  you would like to have .  vince  joe , can you , please , babysit this presentation ( make sure we have all the  audiovisual  equipment we need , etc . ) .  vince  yannis tzamouranis  03 / 28 / 2000 02 : 50 pm  to : yannis tzamouranis / hou / ect @ ect  cc : ( bcc : vince j kaminski / hou / ect )  subject : is this data of interest to any of you ?  fyi :  the following file describes the contents of the monthly energy review  ( application , current , and historical ) .  the data is available through a doe site and we can get it for free and  incorporate it in the lim database , if there is interest .  review the attached file ( look for keywords of interest ) and let us know  whether need dictates loading these datasets .  for the  market analysis and infomration management group ,  yannis c . tzamouranis  enron it",0
"Subject: re : eprm course  chris ,  thanks for the invitation . yes , i am interested in the training course .  i shall call paul bristow today . please , give me some indication regarding  the dates .  vince  vincent kaminski  managing director - research  enron corp .  1400 smith street  room ebl 962  houston , tx 77002 - 7361  phone : ( 713 ) 853 3848  ( 713 ) 410 5396 ( cell )  fax : ( 713 ) 646 2503  "" chris strickland "" on 02 / 06 / 2001 02 : 20 : 52 am  please respond to "" chris strickland ""  to : "" vincejkaminski ""  cc : "" vince \ ( home \ ) ""  subject : eprm course  hi vince ,  ?  hope you are fine . i hope that grant ' s leaving ? hasn ' t affected your group  too much ?  ?  eprm ' s paul bristow has been in touch about a var training course involving  les , yourself and i . are you interested ? we would be ? extremely happy to work  with you . he was talking about london and houston which i don ' t know if it  fits with your travel schedule . maybe we can sort something out .  ?  i hope to have the next article with you by early next week .  ?  best regards as always , and many thanks for your book promotional efforts !  ?  chris .  ?  ?  ?",0
"Subject: re : information  vince ,  after checking into this issue i have found that the type of information  requested is proprietary and not available for release . i will try to  contact them and see if there is something else we can help them with but as  far as the data is concerned i don ' t believe we can help them with that  request . i am sorry i couldn ' t be of more help . thank you .  shalesh ganjoo  vince j kaminski  11 / 21 / 2000 09 : 15 am  to : shalesh ganjoo / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , stinson gibner / hou / ect @ ect  subject : information  shalesh ,  please , look into it . can we give them this information ?  i see a remote possibility of a gain for enron : it ' s in our interest to  support  the growth of this market and part of the process is development of the  infrastructure for this market and maintaining public interest .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 11 / 21 / 2000  09 : 18 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" yann d ' halluin "" on 11 / 16 / 2000 01 : 18 : 39 pm  to : vince . j . kaminski @ enron . com  cc :  subject : information  dear sir :  the scientific computation group at the university of  waterloo , ontario , canada , has recently started to be very  interested in the recent developments of the bandwidth  market . we find that the specifics of the bandwidth market  offer challenges from the modelling point  of view .  however , we have encountered difficulties when looking for  data , and we were wondering if you could help us . specifically  we would like to know for a given city pair for the different  existing type of lines ( e . g . oc 3 , ocl 2 , oc 48 . . . . )  1 . what has been the spot lease prices ( e . g . $ / line - type / mile ) for  the past 12 months ?  2 . what is the price of the dark fiber for a given type of line ?  3 . what is the maintenance cost $ / month ?  ( for the same lines , e . g . oc 3 , ocl 2 , oc 48 , . . . )  4 . what is the upgrading cost for the different lines ?  ( e . g . how much does it cost to upgrade )  oc 3 - - > ocl 2  oc 3 - - > oc 48  ocl 2 - - > oc 48  5 . how long does it take to upgrade a line from a certain  capacity to another ( e . g . 1 month , 2 month , . . . ) ?  we realize that some of these questions may ask for confidential  data , in that case we would really appreciate if an order of magnitude  was provided . i look forward to hearing from you .  sincerely ,  yann d ' halluin  p . s : here is a link to our web page :  http : / / www . scicom . uwaterloo . ca  - -  this email and any files transmitted with it are confidential and  intended solely for the use of the individual or entity to whom they  are addressed . any unauthorized review , use , disclosure or distribution  is prohibited . if you are not the intended recipient , please contact  the sender by reply e - mail and destroy all copies of the original  message . ",0
"Subject: re : fwd : summer internship - - ph . d . in chicago  stinson ,  can you ask alex and tanya to interview this guy ?  i wan to make a recommendation to celeste based on  an this interview .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 19 / 2001  05 : 03 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  celeste roberts  01 / 18 / 2001 04 : 33 pm  to : vince j kaminski / hou / ect @ ect  cc : paul lebeau / na / enron @ enron  subject : re : fwd : summer internship - - ph . d . in chicago  vince :  have you had a chance to interview ? if not , we can make arrangements to have  candidate interviewed when we go to chicago for summer associate interviews .  let me know and i will get the chicago recruiter to add to schedule .  vince j kaminski  01 / 17 / 2001 03 : 51 pm  to : celeste roberts / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : fwd : summer internship - - ph . d . in chicago  celeste ,  i am a very good customer of your group .  this is another student ( this time from chicago ) i would be glad to take into  the group  as an intern . the resume is attached at the bottom of this message .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 01 / 17 / 2001  03 : 51 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  li xiao on 01 / 13 / 2001 01 : 41 : 29 pm  to : vkamins @ ect . enron . com  cc :  subject : fwd : summer internship - - ph . d . in chicago  hi , vince ,  this is li , writing from u . of chicago .  i am in the second quarter here .  the study and social life is extremely busy at the school .  but i enjoy connecting the knowledge i learn everyday here  with the experience i had with enron .  a schoolmate of mine , a chicago ph . d . candidate in finance ,  is looking for an internship for the coming summer .  i recommend him to write to you to see if you are interested in  or if there is a need . if so , you can contact with him directly .  he is a really bright guy . if not , hope you don ' t mind that  i sell enron at school so hard .  again , thanks for all the help you gave me .  have a good new year .  li  p . s . : cover letter below and resume attached .  li xiao  university of chicago  graduate school of business , class of 2002  ( 773 ) 955 - 0710  dear dr . vince kaminski ,  i am a ph . d . student in finance at the university of chicago gsb who =  hopes to find a summer internship at enron of 2001 ( between june and =  september ) . i heard your group from my friend li , who worked at enron =  for 3 year . she spoke highly of you . if it ' s okay , i am primarily =  interested in risk management .  at the university of chicago , i will have completed all the ph . d . =  courses in the area of finance by the end of the first year . as normally =  it takes two years to finish the required finance courses , i decided to =  take all the finance courses in the first year . in the fall quarter , i =  already took empirical asset pricing and theoretical asset pricing and =  did very well . in the winter quarter , i will be taking corporate =  finance , continuous time finance and behavioral finance . i am exposed to =  all fields of finance . prior to coming to chicago , i received a master ' s =  degree in economics at washington university in saint louis where i =  acquired skills in economic analysis . i also have a strong background in =  statistics and mathematics . this makes me believe that i have acquired =  the ability to do financial research .  prior to coming to the united state , i was an outstanding graduate from =  beijing university , china . i was the founder and president of beijng =  univeristy society of oceanology . i also organized a research jouney in =  the round - the - bo - sea economic region . these experience helped to hone my =  communication and interpersonal skills .  as illustrated above , my skills and expertise are ideally suited for =  financial research . my resume is enclosed . in the event that you think =  an interview is in need , my time is very flexible . your assistance is =  appreciated .  sincerely yours ,  jason chen ( huafeng )  6022 s . drexel ave , apt 612  chicago , il 60637  ( 773 ) 955 - 0348  - resume . doc",0
"Subject: dr . michelle foss - energy institute  michelle ,  fyi  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 25 / 2001  09 : 50 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  christie patrick  04 / 25 / 2001 07 : 43 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : dr . michelle foss - energy institute  hi vince - - i ' ll take care of it !  thanks ! christie .  - - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 04 / 25 / 2001  07 : 43 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  vince j kaminski  04 / 24 / 2001 05 : 15 pm  to : christie patrick / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : dr . michelle foss - energy institute  christie ,  i am forwarding you a message i have received from the university of houston .  can you help them ? we have a very good relationship with the uoh .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 24 / 2001  05 : 14 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  aisha jamal on 04 / 23 / 2001 03 : 15 : 29 pm  please respond to aisha @ uh . edu  to : vkamins @ ect . enron . com  cc : mmfoss @ uh . edu  subject : dr . michelle foss - energy institute  dear mr . kaminski ,  i am writing to ask a favor for dr . michelle foss . as you know we will  be running our "" new era "" program from may 14 - may 25 th . dr . foss was  wondering if on may 22 nd ( between 1 : 30 pm and 4 : 00 pm ) , we would be able to  bring  our participants for a tour of your trading floor . at this time we will have  30 - 40 people , and since only 10 people maximum should really be on a  trading floor we need to have 4 companies among which to divide our  participants . at this time , we have a floor from coral energy , and are  working with duke ,  and i will be contacting mr . paul roberts to arrange for the reliant energy  trading floor . i was hoping very much that you would be able to direct  me to the right person to contact to arrange this tour . will this be a  possiblity ? i really appreciate your help very much . thank you !  best regards ,  aisha jamal  energy institute  713 - 743 - 4634",0
"Subject: re : rice students  ken  a tour would be great ( after 10 : 30 , if they can make it ) .  please , let shirley know about the meeting .  vince  kenneth parkhill @ enron  01 / 29 / 2001 10 : 17 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : rice students  vince ,  19 c is available and reserved for 9 am to 10 : 30 , wednesday .  would you like me to try and arrange a tour for the students or should we  wait until we know more about their interests ?  are their some other enron folks you would like to invite for wednesday ?  ken",0
"Subject: re : clustering for power  tanya ,  as we discussed in the last meeting , to simulate secondary power curve we  need correlated jump sizes . this is totally different from the current  secondary price curve simulation which assume the perfect correlation and  also totally different from the secondary gas basis curve simulation which is  based on the hedging ratio .  there are two more issues on my side i need to resolve :  1 . i want resolve the power basis curve issue . currently all power position  on these basis curve are actually price positions . we are hard coding this :  if power basis we add basis to corresponding region curve . i am trying to  remove this hard coding by asking loading the price curve for all these basis  locations .  2 . same is true for all those power f curves . these curves looks similar to  those basis curves . currently we just directly map these f curves to the  corresponding region curves . i would also prefer to load the price curves  instead of the price differences .  from research , i need those jump size correlations .  clearly , all these involve many new development , unless we want to use  simpler way to simulate secondary power curves .  regards ,  winston  - - - - - original message - - - - -  from : tamarchenko , tanya  sent : monday , april 16 , 2001 9 : 17 am  to : lew , jaesoo  cc : gorny , vladimir ; jia , winston ; kaminski , vince  subject : re : clustering for power  jaesoo ,  as we discussed last week on wednesday meeting can you , please ,  implement clustering for power curves by geographical region . this involves  the following :  1 . deciding together with risk control how many geographical regions we want  to use  and which enron ' s curves belong to each region .  2 . deciding together with risk control how to choose core curves for each  region . this decision can  be maid based on the a ) position size ; b ) statistical analysis . there might  be other considerations .  3 . doing regression analysis for each curve versus the corresponding core  curve .  winston ,  can is it possible to run var for the clustering results obtained by jaesoo  with clustering done by sas ?  should we wait for the stage re - fresh and what is the status on this ?  tanya .",0
"Subject: fwd : our conversation today  return - path :  from : awenda 2000 @ cs . com  full - name : awenda 2000  message - id :  date : mon , 4 dec 2000 12 : 47 : 07 est  subject : our conversation today  to : wkamins @ enron . com  mime - version : 1 . 0  content - type : multipart / mixed ; boundary = "" part 2 _ 3 b . d 386 bc 9 . 275 d 329 b _ boundary ""  x - mailer : unknown sub 111  hi wincenty ,  it was a pleasure talking to you today . i am enclosing my resume and look  forward to talking to you again .  best regards  bibianna  - bibianna res . # 2 . doc",0
"Subject: re :  tasha ,  yes , i think li xiao deserves the bonus .  vince kaminski  tasha lair @ enron  03 / 21 / 2000 02 : 24 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject :  vince ,  linda vargo asked me because i am the administrator of employee referral  program to contact you on whether or not li xiao is eligible for a bonus on  his referral of alex huang . i have informed linda that the decision up to  you . if you feel that alex huang was hired as a result of li bringing him to  the attention of enron then the bonus is due . linda and yourself have  communicated via e - mail on this issue in early february and it appears from  that correspondence that li did encourage alex to e - mail his resume to you .  please advise as to whether or not you want to award the bonus .  thank you",0
