"text","spam"
"Subject: feeling great is not a luxury !  do you feel the strength ?  buddy , deal with your problems  supplies are limited ! http : / / buyonlinrmeds . com / ? cid - vug _ txtol  take care  levi sloan  phone : 173 - 218 - 1914  mobile : 777 - 113 - 1269  email : kaveljyowkto @ gus . net  e . n . 0 ^ u . g * h http : / / buyonlinrmeds . com / emover . php",1
"Subject: perfect visual solution for your business now  working on your company ' s image ? start with a  visual identity a key to the first good impression . we are here to  help you ! we ' ll take part in buildinq a positive visuai imaqe  of your company by creating an outstandinq ioqo , presentabie stationery  items and professional website . these marketinq tools wiil siqnificantly  contributeto success of your business . take a iook at our work samples , hot deai packages and  see what we have to offer . we work for you !  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: are you ready to get it ?  hello !  viagra is the # 1 med to struggle with mens ' erectile dysfunction .  like one jokes sais , it is stronq enough for a man , but made for a woman ; - )  orderinq viaqra oniine is a very convinient , fast and secure way !  miiiions of peopie do it daiiy to save their privacy and money  order here . . . ",1
"Subject: buyer beware - penis patches !  penis enhancement patch , doctor approved and recommended .  http : / / www . gretan . com / ss /  the time you enjoy wasting is not wasted time .  science comits suicide when it adopts a creed .  constantly talking isn ' t necessarily communicating .  the body says what words cannot .  perpetual optimism is a force multiplier .",1
"Subject: save your money by getting an oem software !  need in software for your pc ? just visit our site , we might have what you need . . .  best regards ,  particia ",1
"Subject: no # 1 drug for male impotence  buy cheap prescriptions online  http : / / fre . ix 3 tmjitfsi 8 ml 0 . cisekldej . com  ambition is a dream with a v 8 engine .  accidents will occur in the best regulated families .  being kind to your dog doesn ' t make you a better artist .",1
"Subject: new extensions now only $ 14 . 95  public announcement :  the new domain names are finally available to the general public at discount prices . now you can register one of the exciting new . biz or . info domain names , as well as the original . com and . net names for just $ 14 . 95 . these brand new domain extensions were recently approved by icann and have the same rights as the original . com and . net domain names . the biggest benefit is of - course that the . biz and . info domain names are currently more available . i . e . it will be much easier to register an attractive and easy - to - remember domain name for the same price . visit : http : / / www . affordable - domains . com today for more info .  register your domain name today for just $ 14 . 95 at : http : / / www . affordable - domains . com . registration fees include full access to an easy - to - use control panel to manage your domain name in the future .  sincerely ,  domain administrator  affordable domains  to remove your email address from further promotional mailings from this company , click here :  07 ",1
"Subject: natural remedies for sexual health  you have not tried cialis yet ?  conservatives are not necessarily stupid , but most stupid people are conservatives .  time engraves our faces with all the tears we have not shed .  nothing great in the world has been accomplished without passion .",1
"Subject: re [ 1 ]  death penalty it ' s o . k . should be allowed in 1825 in 1894 tomb raider",1
"Subject: charity sees the need not the cost . . .  dear friend ,  as you read this , i don ' t want you to feel sorry for me , because , i believe everyone will die someday . my name is mr . reza abdulla , a merchant in safat , in ( kuwait ) i was married with two children . my wife and two children died in a car accident six years a go . i have been diagnosed with esophageal cancer . it has defiled all forms of medical treatment , and right now i have only about a few months to live , according to medical experts .  i have not particularly lived my life so well , as i never really cared for anyone ( not even myself ) but my business . though i am very rich , i was never generous , i was always hostile to people and only focused on my business as that was the only thing i cared for . but now i regret all this as i now know that there is more to life than just wanting to have or make all the money in the world .  i believe when god gives me a second chance to come to this world i would live my life a different way from how i have lived it . now that god has called me , i have willed and  given most of my property and assets to my immediate and extended family members as well as a few close friends . i want god to be merciful to me and accept my soul so , i have decided to give alms to charity organizations , as i want this to be one of the last good deeds i do on earth . so far , i have distributed money to some charity organizations in the u . a . e , algeria and malaysia . now that my health has deteriorated so badly , i cannot do this myself anymore . i once asked members of my family to close one of my accounts and distribute the money which i have there to charity organization in bulgaria and pakistan , they refused and kept the money to themselves . hence , i do not trust them anymore , as they seem not to be contended with what i have left for them . the last of my money which no one knows of is the huge cash deposit of ten million seven hundred thousand american dollars ( u . s . $ 10 . 700 , 000 ) that i have with a finance / security company abroad . i will want you to help me collect this deposit and dispatched it to charity organizations . i have set aside only 20 % for you and for your time and also 5 % as miscellaneous expenses . reply me at your earliest convenience for more directives to my private email address : reza _ abdulla @ walla . com  god be with you .  regards ,  mr . reza abdulla",1
"Subject: big range of all types of downloadable software .  need software ? click here .  our american professors like their literature clear , cold , pure and very dead .  being another character is more interesting than being yourself .",1
"Subject: winning one of our chopard and feel the triumph on your wrist .  these beauties have thesame fea - tures and logos as their originals . you will  flnd all the best - selling points on our goods .  select either battery / quartz or the one with automatic movement .  http : / / 714 i . ymw . essenceandcore . com / i 5 h /  - - - - - original message - - - - -  from : alfonso @ afdt . com [ mailto : jefferson @ hk . com ]  sent : thursday , march 4 , 2005 4 : 07 pm  to : moshe ; shannon @ rsrg . com ; nick ; martin ; frankie  subject : lo 0 k at our wonderful collections of ro , lex , frank mul 1 ers and  cart . iers .  you can ' t flnd any reason to reject these beauties . they have thesame  highperformance fea - tures , logos , leading materials and advanced gudgets .  promising to be with them the whole of the following morning , therefore ,  professor of botany presented himself , one who could explain his  walking along any path , or leaning against any gate , was ready",1
"Subject: hassle - free microsoft sql server remote database administration  visit us at  www . sqlcare . comor  call us at ( 214 ) 740 . 0923  to be removed , reply with remove in  the  subject line .",1
"Subject: ever have a sm 4 ll spock take off ?  cd trading cards ( cdtd )  current price : 0 . 15  is this an undiscovered gem that is positioned to go higher ? review exactly what this company does .  breaking news ! !  cdtc announced that they have rebranded as nex 2 u  cdtc inc . , the premier provider of multimedia catalogs , revealed its new brand today as nex 2 u ( tm ) ( cdtd ) . the decision to create the new brand was to help reveal the unique and fresh perspective demonstrated through nex 2 u ' s multimedia product offerings .  the nex 2 u branding and marketing strategy was created by how studios of topanga , ca . nex 2 u ' s business philosophy is about forming cooperative relationships and partnering with companies to help them achieve their business objectives through the use of electronic media . this philosophy molded the new image of nex 2 u - your multimedia catalog partner .  branding experts at how studios of topanga , ca designed the new artwork for the logo , print materials , and a new trade show booth and marketing strategy that was unveiled thiss w e e k at the 22 nd annual catalog conference at the gaylord palms in kissimmee , fl . howard lim and his creative team at how studios did an outstanding job in designing a new look for cdtc in the catalog marketplace .  june 28 - nex 2 u ( tm ) ( cdtd ) receiveed rave reviews for its flagship product sales transactional media ( stm ( tm ) ) at the 22 nd annual catalog conference , held in kissimmee , florida .  with its stm technology , nex 2 u dominated the catalog industry with its high return and cost effective multi - channel solutions consisting of cd / dvd ' s , integrated website development , print - ready pdf , and point of sale kiosks . stm allows companies to offer a seamless online / offline shopping and branding experience for the catalog and internet - weary consumer .  the results of several international studies performed for the conference concluded that more and more companies are searching for multimedia alternatives to the historically expensive direct - mail catalogs . rising postage and paper costs for 2006 are causing large - scale catalogers to rethink their marketing initiatives opening up the opportunity for nex 2 u ( tm ) to position itself to lead the industry by introducing both b 2 b and b 2 c digital catalog environments .  "" this event provided us more customer prospects and business relationship opportunities than we ever expected , "" said doug calaway , ceo of nex 2 u . "" it generated hundreds of sales leads in the us . we are now in discussions with three european marketing companies to distribute our products . the event reinforced the value that our products bring to the industry . ""  about how studios  as founder and president of how studios , howard lim empowers clients to realize success through authentic brands ( tm ) . howard lim leads a team of professionals that communicates the powerful visions of america ' s top companies . how studio clients are an impressive | ist for instance : apple computer , disney theatrical productions ( lion king and aida ) , dreamworks , upn network , cartoon channel , hanna barbera , magic johnson summer pro league , paramount pictures , tempus expeditions ( virtual reality theme park ) , time warner interactive , fujitsu , honda , philips media , gilda marx inc . ( stars of tomorrow ) and toshiba . he exceeded the expectations of every client .  about cdtc ( now nex 2 u , inc . )  nex 2 u is now the premier provider of multimedia catalogs in the industry . through new stm technology , nex 2 u takes existing content from currently used print catalogs and transforms them into highly interactive , highly profitable di rect mai | pieces known as sales transactional media . this technology not only increases sales and decreases costs , but conveys an impressive branding experience to the customer through a unique use of media .  conclusion :  the examples above show the awesome , earning potential of little known companies that explode onto investor ' s radar screens ; many of you are already familiar with this . is cdtd poised and positioned to do that for you ? then you may feel the time has come to act . . . and please watch  this one trade wednesday ! go cdtd .  penny stocks are considered highly speculative and may be unsuitable for all but very aggressive investors . this profile is not in any way affiliated with the featured company . we were compensated 3000 dollars to distribute this report . this report is for entertainment and  advertising purposes only and should not be used as investment advice . if you wish to stop future mailings , or if you feel you have been wrongfully placed in our membership , send a blank e mail with no thanks in the sub ject to  monomial is not apartheid reverberate but cadent prosper a verona wilson , schlesinger , rufus and hemorrhoid .  spinster may gasohol carpet . bedazzle , rufus flaunt . caveat is antaeus abscissa discriminatory but dropout ,  avert eventuate magenta not topologize ex - accompanist aliphatic . cayley , temerity and benedikt .",1
"Subject: good news about your rate  hows it been going ?  you have been chosen to participate in an invitation  only event !  are you currently paying over 3 % for your mortgage ?  stop ! we can help you lower that today !  answer only a few questions and we can get you  approved in under 1 minute , it ' s that simple !  more info here : anyhgh . com  $ 302 , 000 loans are available for only $ 231 / month !  everyone is approved !  bad credit ?  no problem ! we ' ll have you saving money in no time !  are you ready to save ?  just fill out our short form : anyhgh . com  thanks alot ,  baez v . jodie , v  projecthoneypot @ projecthoneypot . org  the secret of life is honesty and fair dealing . if you can fake that , you ' ve got it made . - groucho marx ( 1890 - 1977 ) . from that day on there were new rules in my classroom . each student was to have an adult ' communication partner ' at the computer . this adult was to sit with the child , not saying a word until the student stopped and looked at the adult or in some other way indicated that communication was desired . then the adult was only to encourage the student by saying the word , nodding the headand smiling . the student was allowed to continue his or her learning . when the student imitated a word , the adult was to respond appropriately . no questions were allowed during this beginning phase . the students were just learning to talk . .  luke is missing jumping today . . few things are harder to put up with than the annoyance of a good example . .  all my life i ' ve wanted to be someone ; i guess i should have been more specific . jane wagner / lily tomlin ( 1939 - ) . i am not missing surfing . .",1
"Subject: all generic viagra prices include a free online prescription .  same medication - low price  education is life itself .  high thoughts must have high language .  living is easy with eyes closed , misunderstanding all you see .",1
"Subject: save your money buy getting this thing here  you have not tried cialls yet ?  than you cannot even imagine what it is like to be a real man in bed !  the thing is that a great errrectlon is provided for you exactiy when you want .  cialls has a iot of advantaqes over viagra  - the effect iasts 36 hours !  - you are ready to start within just 10 minutes !  - you can mix it with aicohol ! we ship to any country !  get it riqht now ! . ",1
"Subject: best deals on all generic viagra and generic cialis alternatives with guaranteed lowest prices  you can feel yourself for 19 years during sex !  education is a method whereby one acquires a higher grade of prejudices .  when words leave off , music begins .  diligence is the mother of good luck .",1
"Subject: re : education opportunity we spoke about gf  .  u n i v e r s i t y . d i p l o m a s .  do  you want for a prosperous future , increased money earning power ,  and the respect of all ?  we  can assist with diplomas from prestigious non - accredited universities  based on your present knowledge and life experience .  no required tests , classes , books , or  interviews .  bachelors ,  masters , mba , and doctorate ( phd ) diplomas available in the field  of your choice - that ' s right , you can become a doctor , lawyer or accountant and receive  all the benefits and admiration that comes with it !  no  one is turned down !  confidentiality  assured - change your life today !  either click here or  you can call us 24 hours a day , 7 days a week ! ( including  sundays and holidays ) :  1 - 310 - 388 - 6087  contact  us now to receive your diploma within days , and start improving  your life !  did you receive an email advertisement in error ? our goal is to only target individuals who would like to take advantage of our offers . if you ' d like to be removed from our mailing list , please click on the link below . you will be removed immediately and automatically from all of our future mailings .  we protect all email addresses from other third parties . thank you .  please remove me . ",1
"Subject: free health insurance quotes  need health insurance ?  in addition to featuring the largest selection of major medical  health plans from leading companies , our service also  offers a wide selection of quality dental plans . you can obtain  free instant quotes , side - by - side comparisons , the best available  prices , online applications , and a knowledgeable customer care  team to help you find the plan that is right for you .  if you would like more information please email  with "" send me health insurance info "" in the body of the email  if you do not wish to correspond with us , reply to  surefiremarketing @ btamail . net . cn with remove as your subject .",1
"Subject: save your money buy getting this thing here  you have not tried cialls yet ?  than you cannot even imagine what it is like to be a real man in bed !  the thing is that a great errrectlon is provided for you exactly when you want .  ciails has a iot of advantaqes over viaqra  - the effect iasts 36 hours !  - you are ready to start within just 10 minutes !  - you can mix it with alcohoi ! we ship to any country !  get it riqht now ! . ",1
"Subject: you don _ t know how to attract customers to your website ?  submitting your website in search engines may increase  your online sales dramatically .  if you invested time and money into your website , you  simply must submit your website  oniine otherwise it wili be invisible virtualiy , which means efforts spent in vain .  if you want  people to know about your website and boost your revenues , the only way to do  that is to  make your site visibie in piaces  where people search for information , i . e .  submit your  website in muitipie search enqines .  submit your website online  and watch visitors stream to your e - business .  best regards ,  georgettalowe _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: kime oy vereceksiniz ?  ?yi g?nler  d?nya gazetesi , i?inde bulundu?umuz siyasi karma?a d?neminin se?imler sonras?nda nas?l bir hal alaca?? konusunda kapsaml? bir ara?t?rma yapmaktad?r . bu ?er?evede toplumumuzun m?mk?n oldu?unca geni? bir kesiminin g?r??lerine ba?vurmay? gerekli g?rd?k .  3 kas?m 2002 tarihinde yap?lmas? ?ng?r?len se?imler sonras?nda siyasi belirsizli?in , dolay?s?yla da ekonomik belirsizli?in sona erip ermeyece?i y?n?nde bir tahmin yapmam?z ve bu konuda kamuoyunu bilgilendirmemiz gerekti?ini d???n?yoruz . sizin de g?r??lerinizi bize iletmeniz anketin sa?l?kl? olmas? ?er?evesinde ?nem ta??maktad?r .  d?nya gazetesi , anketi cevaplayanlar?n kimlikleri konusunda herhangi bir a??klaman?n yap?lmayaca?? , sadece cevaplar?n?n dikkate al?naca?? y?n?nde tam garanti verir . ?lginiz i?in te?ekk?r eder , ?al??malar?n?zda ba?ar?lar dileriz .  anketin , daha geni? kapsaml? olmasi ve b?y?k kitlelere ula?abilmesi i?in ,  tan?d?klar?n?za bu mail ? i g?nderebilirsiniz .  soru 1  se?imde hangi partiye oy vermeyi d???n?yorsunuz ?  soru 2  sizce se?imlerde en ?ok oyu hangi partiler alacak , bir s?ralama yapabilir misiniz ?  soru 3  se?imlerin sonucunu etkileyebilecek temel geli?meler ne olabilir ?  d?nya gazetes? ankara tems?lc?l???  tel : 312 446 99 24  fax : 446 91 54  ankara @ dunyagazetesi . com . tr  - - - -  this sf . net email is sponsored by : thinkgeek  welcome to geek heaven .  http : / / thinkgeek . com / sf  spamassassin - sightings mailing list ",1
"Subject: you could need itt  how to save on your m necropsy edlcations over 70 % .  p strychnine harmshop - successfull and proven trisyllabic way to save your mone suppository y .  allocution v  multiplication ag  a stencil l  tightener lu  surrogate l  homogeneous rac compressible l  i leadsman s surrejoinder val  unlawful m  andmanyother .  bes boxcar t prlces .  worldwi leviticus de shlpplng .  easy order unmanageable form .  total confidentiaiity cystic .  250 , 000 sati alluvium sfied customers .  pelerine order today and save !",1
"Subject: the future of continuing education  select your state then press "" go "" to view ce courses available  ( aol users  click here )  al  ak  az  ar  ca  co  ct  de  dc  fl  ga  hi  id  il  in  ia  ks  ky  la  me  md  ma  mi  mn  ms  mo  mt  ne  nv  nh  nj  nm  ny  nc  nd  oh  ok  or  pa  ri  sc  sd  tn  tx  ut  vt  va  wa  wv  wi  wy  we don ' t want anyone to receive our mailings who does not  wish to receive them . this is a professional communication  sent to insurance professionals . to be removed from this mailing  list , do not reply to this message . instead , go here :  http : / / www . insurancemail . net  legal notice ",1
"Subject: free adult dvds . no purchase necessary . . . to : yyyy @ netnoteinc . com id : ksdk  to : yyyy @ netnoteinc . com  # #  # adult online super store #  # shhhhhh . . . #  # you just found the internet ' s #  # best kept secret ! ! ! #  # 3 vivid dvds absolutely free ! ! ! #  # #  > > > > > > > > > no purchase necessary ! > > > > > > > > no purchase necessary ! < < < < < < < < < < <  # #  # don ' t forget to forward this email to #  # all your friends for the same deal . . . #  # there is a new free dvd and vhs video #  # available every week for your viewing #  # pleasure . #  # #  removal instructions :  you have received this advertisement because you have opted in to receive  free adult internet offers and specials through our affiliated websites . if  you do not wish to receive further emails or have received the email in  error you may opt - out of our database here http : / / 209 . 203 . 162 . 20 / optout . html  . please allow 24 hours for removal .  this e - mail is sent in compliance with the information exchange promotion  and privacy protection act . section 50 marked as ' advertisement ' with valid  ' removal ' instruction .  faarakxavoxcadetxjpir",1
"Subject: a cry for help  dear friend , i am mrs . sese - seko widow of late president mobutu  sese - seko of zaire ? now known as democratic republic  of congo ( drc ) . i am moved to write you this letter ,  this was in confidence considering my and situation .  i escaped along with my husband and two of our sons  george kongolo and basher out of democratic republic of  congo ( drc ) to abidjan , cote d ' ivoire where my family  and i settled , while we later moved to settled in  morroco where my husband later died of cancer  disease . however due to this situation we decided to  changed most of my husband ' s billions of dollars  deposited in swiss bank and other countries into other  forms of money coded for safe purpose because the new  head of state of ( dr ) mr laurent kabila has made  arrangement with the swiss government and other  european countries to freeze all my late husband ' s  treasures deposited in some european countries . hence  my children and i decided laying low in africa to  study the situation till when things gets better ,  like now that president kabila is dead and the son  taking over ( joseph kabila ) . one of my late husband ' s  chateaux in southern france was confiscated by the  french government , and as such i had to change my  identity so that my investment will not be traced and  confiscated . i have deposited the sum eighteen million  united state dollars ( us $ 18 , 000 , 000 , 00 . ) with a  security company , for safekeeping . the funds are  security coded to prevent them from  knowing the content . what i want you to do is to  indicate your interest that you will assist us by receiving the money on our  behalf . acknowledge this message , so that i can introduce you to my son  ( kongolo ) who has the out modalities for the claim of the said funds . i  want you to assist in investing this money , but i will not want my identity  revealed . i will also want to buy properties and stock in multi - national  companies and to engage in other safe and  non - speculative investments . may i at this point  emphasise the high level of confidentiality , which  this business demands , and hope you will not betray  the trust and confidence , which i repose in you . in  conclusion , if you want to assist us , my son shall  put you in the picture of the business , tell you  where the funds are currently being maintained and  also discuss other modalities including remunerationfor your services .  for this reason kindly furnish us your contact  information , that is your personal telephone and fax  number for confidential purpose . best regards , mrs m . sese seko",1
"Subject: don ' t pay another monthly bill until you read thisdgsrw  home mortgage network  home  of america ' s most liberal lenders  interest rates  are still at  an all time low !  this is a great time to refinance your home , consolidate  all of your  bills and high interest credit card debt , and get the cash you need !  all homeowners in the usa easily qualify !  damaged credit is never a problem !  we have  special programs for every type of credit history  no upfront fees - no hidden fees - get cash fast for . . .  home  improvement * 2 nd mortgage * refinance * credit repair * college tuition  debt consolidation * a dream vacation * a new business * any purpose  we work with the nation ' s top lenders . . . and they ' re  hungry for your business . we will get you the best loan to meet your needs !  our service is 100 % free - and there is no  obligation !  applying is easy . enter herefor a quote today !  we search for the best offering ' s for  you ; we do the research and you get only the superior results  this email is brought to you by ; tmc . . to abnegate  all future notices , please enter here ",1
"Subject: add sennse  hello , welcome to the me pipeclay dzonline  - online pharmaceu compression tical shop .  clerkly va  u undergrowth m tracing vi  charnelhouse rac coffeehouse i  tegument is  l resent i  a betrothal g  a cherubic l  andmanyother .  with our shop harshness you get -  best sonority prlces  excellen enlighten t service  fast s nasalize hipping  private onl constringent ine ordering  have a nice day .",1
"Subject: are you listed in major search engines ?  submitting your website in search engines may increase  your online sales dramatically .  if you invested time and money into your website , you  simply must submit your website  oniine otherwise it wili be invisible virtuaily , which means efforts spent in vain .  if you want  people to know about your website and boost your revenues , the oniy way to do  that is to  make your site visible in piaces  where peopie search for information , i . e .  submit your  website in muitiple search engines .  submit your website online  and watch visitors stream to your e - business .  best reqards ,  giadistayior _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: perfect logo charset = koi 8 - r "" >  thinking of breathing new life into your business ?  start from revamping its front - endlogo and  visualidentity .  we offer creative custom design of ioqos ,  stationery and web - sites . under our carefui hand thesepowerful marketing  toois wiil brinq a breath of fresh air into your business and make you stand out  amongthe competitors .  you are just a click  away from your future success . ciick here to see the sampies of our artwork ,  checkour prices and hot offers .  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: your gateway to wealth  profiles +  professional is a personal and business analysis tool that analyzes  a client ' s insurance , investment and financial planning goals , to  help them see their situation today compared to their objectives .  profiles +  professional is an ideal tool for true financial planning . it not  only provides a thorough analysis , including asset allocation , but  it can calculate tax implications in a client ' s plan . due to its  modular format , it can be used for specific planning needs , as well  as more comprehensive planning .  this  software not only provides exceptional analysis , but excels in providing  simple as well as comprehensive presentation pages . by uncovering  multiple needs , producers sell more products .  an  internet - based sales - enabling service , which allows  users to quickly become successful in the deferred compensation  ( coli ) market .  focus on mid - market businesses . in the area of executive benefits ,  the mid - market opportunity should be defined by either the number  of employees within a company , or more specifically by the number  of highly compensated executives within a company .  a turnkey program that includes qualification of prospect , marketing  and sales support , case design , plan documents and administration .  global  insurance funding transaction ( g . i . f . t . ) is a sophisticated premium - financing  program that provides an alternative funding mechanism for life  products purchased to offset large estate and corporate liabilities .  clients with a high net worth of at least $ 10 million who have an  insurance need and believe their existing portfolio of investments ,  when left unliquidated , will earn more then they will have to pay  on loan interest expenses .  g . i . f . t . offers compelling sales solutions , comprehensive supplemental  illustrations and access to a consortium of established banks willing  and able to lend in this market . loans are available in both u . s .  dollars and japanese yen .  please fill out the form below for more information  name :  e - mail :  phone :  city :  state :  zip :  primary insurance carrier :  broker - dealer :  if you are currently contracted with any of the  jefferson pilot financial family of companies ,  please disregard this ad .  we don ' t want anybody to receive our mailing who does not wish  to receive them . this is a professional communication sent to  insurance professionals . to be removed from this mailing list ,  do not reply to this message . instead , go here : http : / / www . insuranceiq . com / optout  legal notice ",1
"Subject: your order # 5056  shopping for a loan  has never been easier  get a free quote on a new first  mortgage , second mortgage , or a credit line with no cost or obligation .  we can help you get a great loan  regardless of your credit situation  it ' s a great time to buy or  refinance your home .  whether you want to :  buy a new home - consolidate your  debts  refinance to lower your payments  take some equity out of your home  for any reason  we can help !  click here and get a free quote !  you have nothing to lose !  to not receive this  email again click here ",1
"Subject: start shopping at costco today with a complimentary gold membership .  start shopping at costco today with a free gold membership . free gold membership or upgrade and extend your existing membership . ( )  ipmlgbit",1
"Subject: more site sales  do you take credit cards ?  if you do you will make more money . easy set up . . no credit checks - 100 % approval . . . .  make more money now !  try now  remove info is found on web site ",1
"Subject: entrust your visual identity to us  thinking of breathing new life into your business ?  start from revamping its front - endlogo and  visualidentity .  we offer creative custom design of iogos ,  stationery and web - sites . under our carefui hand thesepowerfui marketing  toois wili bring a breath of fresh air into your business and make you stand out  amongthe competitors .  you are just a ciick  away from your future success . click here to see the samples of our artwork ,  checkour prices and hot offers .  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: slim factors - a totally new approach to weight loss  this e - mail is intended to be a benefit to the recipient .  if you would like to opt - out and not receive any more click  here . your address will be removed immediately . we sincerely apologize  for any inconvenience . this e - mail is not spam under the federal regulatory  laws of the united states . this message is being sent to you in compliance  with the proposed federal legislation for commercial e - mail ( h . r . 4176 - section  101 paragraph ( e ) ( 1 ) ( a ) ) and bill s . 1618 title iii passed by the 105 th  us congress . this message is not intended for residents of wa , nv , ca , va .  screening of addresses has been done to the best of our technical ability . ",1
"Subject: congratualtions zzzz 8969 ! ! !  you ' re  a winner !  dear traveler ,  congratulations  you may be one of our lucky winners !  you may be spending  your next vacation in beautiful orlando florida !  6 days  and 5 nights  of accommodations in sunny orlando florida  round trip  airfare included for  two  rental  car with unlimited mileage  2 day pass  to  universal studios  $ 500  coupon book for meals and entertainment  2 casino  cruise tickets  to claim your  prize just visit our website click here  thanks for entering  our contest and we look forward to seeing you soon .  sincerely ,  jacqueline o ' connor  director of promotoins  p . s . youve  got to hurry . if you dont claim your vacation in the next 24 hours  it may be gone . availability is limited . so dont wait ,  click  here today .  to be excluded from future promotions click here ",1
"Subject: adv : your road to financial freedom begins here !  are you overwhelmed with debt and high  interest rates ? are you receiving annoying calls from  creditors ? how soon are you going to fix your credit situation ?  tomorrow ? next week ? next month ? why not right now ?  we will provide professional help to reduce your interest rates and  minimum payments ! we offer free information  and resources to provide with fast relief from credit cards and other types of  debt . find out why our program is the # 1 way for  having a debt free life . visit us at http : / / www . mydebtsite . com / myhome . htm  today ! this email address was obtained from a purchased  list . if you wish to unsubscribe from this list , please click here and enter the  email address ( es ) you want to have removed from all future emails . if you have  previously unsubscribed and are still receiving this message , you may email our  abuse department at abuse @ mydebtsite . com or write us at : no spam -  mydebtsite . com , p . o . box 770594 , coral springs , fl 33077 .",1
"Subject: you are approved for your loan ! ! ! approval no . ( 1848025 )  refinancing  your mortgage may be easier then you think !  now that rates are down ,  this may be a good time to start saving money !  click here for all details  free service for usa homeowners !  whether  your credit rating is a + + or you are credit challenged ,  we have many loan  programs through hundreds of aggressive lenders wanting to help you .  second mortgages  we can help you get up to 125 % of your  homes value ( ratios vary by state ) .  refinancing  reduce your monthly payments and get  some cash back .  debt  consolidation  combine all your bills into one low  payment ,  and save money every month .  we will get you the  best deal possible !  lower rates and easier terms !  click  here for all details and a free loan quotation  today !  we strongly  oppose the use of spam email and do not want anyone who does not wish to receive  ourmailings to receive them . we strongly oppose the use of spam email and do not want anyone who does not wish to receive our mailings to receive  them . click  here to me taken off of our list .  80686",1
"Subject: new love tabs shop .  visit our llcensed online dragstore for the best inexpensive love drags ! viagra , cialis , softtabs and many other iove enhancers ail in one !  operative support , fast shipping , secure payment processinq and complete confidentiaiity !  click here to find your verifled by bbb and approved by visa love pil 1 ! ",1
"Subject: save now  * * * * * write down * * * * *  hello ,  it is time to refinance !  your credit does not matter , we can approve anyone .  now is the time to let some of the top mortgage companies  in the country compete for your business .  if you have good credit we will give you the most amazing  rates available anywhere !  if you have poor credit , don ' t worry ! we can still refinance  you with the most competitive rates in the industry !  let us put our expertise to work for you ! guaranteed !  http : / / 21377 @ www . top - lenders . com / app  best ,  top - lenders  erase ",1
"Subject: you launched a website but no one visits it ?  submitting your website in search engines may increase  your online sales dramatically .  if you invested time and money into your website , you  simply must submit your website  oniine otherwise it wili be invisible virtuaily , which means efforts spent in vain .  lf you want  peopie to know about your website and boost your revenues , the only way to do  that is to  make your site visible in places  where people search for information , i . e .  submit your  website in multiple search engines .  submit your website online  and watch visitors stream to your e - business .  best regards ,  aracelishammond _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
